chunk_id,document,section,text,topic
RegsNavyIII_p0239,RegsNavyIII.pdf,Item 1 Comparative qualities fall naturally into five main categories: -,"Instructions
(See also Confidential History Sheet)
Sections II and III © to (k)
1. Comparative qualities fall naturally into five main categories: -
Exceptional, Above the Average, Average, Below the average and Poor.
2. The term ‘Average’ refers to the Average of all Sailors holding similar rate in the Service and
not only to other Sailor holding Confidential History Sheets.
3. To facilitate election distinctions finer than those indicated in paragraph I must be employed.
Consequently assessment in Sections I and III is to be made by numerical notation on the following
lines: -
9 Corresponding to Exceptional.
8,7 or 6 corresponding to Above the average rating.
5 corresponding to the Average rating.
4, 3 or 2 corresponding to Below the average rating.
I corresponding to Poor.
4. Section VI. – Here insert any amplifying remarks which may facilitate comparison of potential
officer like qualities with other men holding Confidential History Sheets.",regulations
RegsNavyIII_p0240,RegsNavyIII.pdf,Item 1 N. 285,"APPENDIX VIII
[Regulation 294 (1)]
1. N. 285
Recommendations for Advancement and Conduct Record Sheet
(To be kept with the Sailor’s service Certificate and handed to him on final discharge
from the Service.)
NAME………………………………………………………………………………………
(Surname first in BLOCK LETTERS)
SPECIALIST
RATE……………………………QUALIFICATION…………………………………………
(in pencil) (in Pencil)
OFFICIAL NUMBER……………………………………I.N.S………..……………………..
(in pencil)
To be completed when Drafted to or from Foreign Service
Date left Date of arrival in India Number of days Leave
India granted outside India
To be completed for Sailors shown in Note 6 on page 4
Advanced to: Date actually With seniority of:
Advanced:",regulations
RegsNavyIII_p0241,RegsNavyIII.pdf,Item 19 19 19,"RECOMMENDATIONS AWARDED FOR ADVANCEMENT ON FORM
IN. 350 (See Note 9 on Page 4)
MARCH MARCH MARCH
19. 19 19
SEPT. SEPT. SEPT.
19 MARCH MARCH MARCH
SEPT. SEPT. SEPT.
MARCH MARCH MARCH
19
SEPT. SEPT. SEPT.
19 MARCH MARCH MARCH
SEPT. SEPT. SEPT.
19 MARCH MARCH MARCH
SEPT. SEPT. SEPT.
19 MARCH MARCH MARCH
SEPT. SEPT. SEPT.
19 MARCH MARCH MARCH
SEPT. SEPT. SEPT.
19 MARCH MARCH MARCH
SEPT. SEPT. SEPT.",regulations
RegsNavyIII_p0242,RegsNavyIII.pdf,Recommendations for advancement and [APPENDIX VIII,"Recommendations for advancement and [APPENDIX VIII
Conduct record sheet.
Commanding officers Signature and
Rank (15)
R.M.G. or R.R. (where applicable)
(See Notes 8 and II) (14)
Whether recommended for
(a) Boys Training Service
(b) Other Instructional Duties
(See Notes 7 and II) (13)
Ship Discharge to(giving date, if it differs from date
of assessment of character, and, in the case of an
N.C.S.Rating discharged to Shore, the cause of
discharge) (12)
Whether recommended for accelerated advancement
(see Notes 4 and II) (11)
Whether recommended for
(a) adcvancemetn
or
(b) Confirmation (10)
(See Notes 4 and II)
Efficiency
(See Note II) (9)
Character Assessment
( See note II) (8)
To (7)
From (6)
Cl
Class for conduct If in and class
insert (I) Date of reduction, (2)
Date of proposed restoration (5)
Date of Commencement of “Very
Good” conduct (Regulation 329).
If conduct is not “Very Good”
insert “not VG” (4)
No. of G.C. Badges held on discharge (3)
Date of Joining (2)
(Parent ship to be shown is brackets) (1)
NAME OF SHIP
Character
since last
assessment
on Service
Certificate
or conduct
Sheet",regulations
RegsNavyIII_p0243,RegsNavyIII.pdf,NOTES,"NOTES
1. DESTRUCTION OF “RECORD OF OFFENCES SHEET ” – (Appendix I to
recommendations for Advancement and Conduct Record of Offences Sheet” showing the record of
offences in a previous ship see Regs. Navy, Part I, Regulation 2521(6).
2. DATE OF COMMENCEMENT of “VERY GOOD” CONDUCT – When the date of
commencement of “Very Good” conduct differs from that which would normally appear from the
Service Certificate, the date is to be inserted in red ink. A note is to be made when the award of a
badge is delayed under Regulation 301(3).
3. CLASS FOR CONDUCT – The date of proposed restoration may be any date not less than one
month and not more than six calendar months from the date of reduction.
4. RECOMMENDATIONS FOR ADVANCEMENT, CONFIRMATION OR RE -
ADVANCEMENT – The recommendation columns (Nos. II and 12) of the “Recommendations for
Advancement and Conduct Record Sheet” are to be completed in respect of all sailors concerned in
one of the following ways (See Note II): -
Column II Column 12 Signification
(See Note 5)
Yes Yes Recommended for accelerated advancement, and
fully qualified.
Yes No. Recommended for advancement, and fully qualified
Yes (N.Q) Yes(N.Q) Recommended for advancement, but not fully qualified
Yes (n.Q) No Recommended for advancement, but not fully qualified
N.Y No Not yet recommended, owing to inexperience
N.Y.(N.Q) No Not yet recommended, owing to inexperience and
not fully qualified for advancement.
No No Not recommended, whether qualified or not.
Recommended (or not) for confirmation in the
Ordinary course.
R.C.O.C Notation ,in red ink ,to be made across both columns
N.R.C.O.C After completion of a minimum period of 3 months
Acting time
S.G.R. or H.R To be inserted for Leading,Seamen,Leading Signalmen,
Leading Telegraphists,Able Seamen,Signelmen,
Telegraphists according to whether the ship is ,or is
Not, a “Seagoing ship” (N.I. 7/S/47, Appendix II
,paragraph 8) in relation to the individual concerned.
(The notation “No (N.Q.) “ is not to be used.)
.",regulations
RegsNavyIII_p0244,RegsNavyIII.pdf,5. ACCELERATED ADVANCEMENT – Recommendations are not to made in column 12,"5. ACCELERATED ADVANCEMENT – Recommendations are not to made in column 12
unless the sailor was likely to have been recommended for accelerated advancement on the next return
I.N. 350 had he remained in the ship. This column is intended to assist the Captain of the ship to which
them Sailors is discharged in rendering I.N. 350 at the end of the half -year, by bringing to his notice
sailors of more than ordinary merit, who should be specially considered when making the special
recommendations of Form I.N. 350 for the accelerated advancement of a limited proportion of the
ship’s company. When recommending Leading Seamen, Leading Telegraphists, Able Seamen,
Singalmen, and Telegraphists said”S.G.R” or “H.R.” or “H.R.” as directed in note 4 above (See Note
II)
6. ADVANCEMENT TO ACTING RATING – The date on which a man is actually advanced to
any of the following Sailors is to be noted in the space provided on the front of his “Recommendations
for Advancement and Conduct Record Sheet”, in order that the commencing date of actual service
required for further advancement may be correctly computed:
(a) Acting Leading and Acting Petty Officer, rates in all branches except those of Artificers
and Mechanicians.
(b) Confirmed Able Seaman, either direct from Ordinary Seaman or from the acting rate;
or confirmed equivalent rating.
(c) Acting Chief rates in the Engine -Room Artificer, Ordnance Artificer Electrical
Artificer, Electrical (Air) Artificer, Shipw right Artificer Radio Electrical Artificer, Radio
Electrical (Air) Artificer, Mechanician Air Mechanician, and Air Artificer branches.
7. INSTRUCTORS – Column 14 of the “Recommendations for Advancement and Conduct
Record Sheet” is always to be completed f or Engine -Room Artificers Aircraft Artificers, Electrical
Artificers, Radio Electrical Artificers, Radio Electrical Artificers, Electrical Artificers (Air), R adio
Electrical Artificers (Air), Ordnance Artificers, Chief Petty Officers, Petty Officers and Le ading
Ratings of the Seaman, Signal, Telegraphist, Stoker Mechanic and Supply and Secretariat Branches,
and Chief Petty Officers and Petty Officers of the Naval Aviation Branches, irrespective of whether or
not the sailor is a volunteer for instructional duties. The Words “Yes” or “No” are to be used, followed
by “(a)” or “(b)” (or both), as required. See Note II.)
8. LONG SERVICE & GOOD CONDUCT MEDAL AND GRATUITY – Recommendations
are to be made in accordance with Regulation 307. If the recommendation is intentionally withheld, a
statement to that effect should be inserted vide Regulation 307 (3). (See Note II.)
9. RECOMMENDATIONS ON FORM I.N. 350 – On each occasion on which a sailor is
recommended or not recommended on Form I.N. 350 a record is to be mad e in the space provided on
the front of the “Recommendations for Advancement and Conduct Record Sheet”. The following
notations are to be used: -
Signification
REC. Recommended and considered fit for advancement in the ordinary course.
REC.A.A. Recommended and considered fit for accelerated advancement.
NOT REC. Not recommended or considered fit for Advancement.
N.Y.REC. Not yet recommended for Advancement due to inexperience.",regulations
RegsNavyIII_p0245,RegsNavyIII.pdf,Item 10 OFFENCES AND PUNISHMENTS – Details of all offences and punishments awarded are,"(All sailors recommended should be considered fir for immediate advanc ement. REC. A.A.
notation should be made in Red ink.)
10. OFFENCES AND PUNISHMENTS – Details of all offences and punishments awarded are
to be recorded on the “Record of Offences Sheet.” (Form I.N. 286), Appendix I to the
“Recommendations for Advancement and Conduct Record Sheet”.
11. In seagoing ships, Columns 10, 11, 12, 14 and 15 are to be completed for periods of one month
or more, the notation “I.K” (insufficient knowledge) being used if necessary; in depots and other
establishments these columns are to be completed, for periods of three months or more. In either case,
the columns may be completed for shorter periods if there is sufficient knowledge of the men
concerned. Column 9 is to be completed without exception on each occasion of discharge from a ship
or shore establishment irrespective of the length of time to which the assessment refers.
Monthly Return of G.C. Bs. Awarded,",regulations
RegsNavyIII_p0246,RegsNavyIII.pdf,APPENDIX IX,"APPENDIX IX
[Regulation 294 (I)]
Monthly Return of G.C.B.s. Awarded, Restored or Deprived
I.N.S.
Date
Date of
Remarks
Dep
riv
ed
and
no.
of
Awarded
Date
of
Depri
vatio
n of
last
G.C.B
.
Date
of
awar
d of
last
G.C.
B
No
.
of
G.
C.
Bs
Pr
ev
io
us
Da
te
of
co
mm
en
ce
me
nt
of
Details
of
Not
all
owe
d
to
cou
nt
All
owe
d
to
cou
nt
Da
te
of
at
ta
in
in
g
ba
dg
Da
te
wh
en
fi
rs
t
ra
te
d
Da
te
of
Bi
rt
h
Rat
e
Nam
e
O.N
o",regulations
RegsNavyIII_p0247,RegsNavyIII.pdf,APPENDIX X,"APPENDIX X
Terms and Conditions of Service of Medical Officers of the A.M.C. (Reserve) on Secondment
To the Indian Naval Volunteer Reserve
(Regulation 335)
1. A.M.C. (Reserve) Officers seconded to the Indian Navy for (Reserve) service shall be granted
temporary commissions in the Medical Branch of the Indian Naval Volunteer Reserve, which shall be
super-imposed on their A.M.C. (Reserve) Commissions.
2. Medical Examination. – Before receiving a commission in the Indian Naval Volunteer
Reserve, an officer must be passed medically fit by the Naval Medical Board to perform the duties of a
Medical Officer in the Navy.
3. Probation. – Officers on their first appointment shall be on probation for 12 months, except in
the case of those who, while holding a Permanent Regular Commission/Short Service Regular
Commission in the A.M.C., had already served in the Indian Navy.
4. Training. – Officers shall be given initial and recurring training as under: -
(a) For civilian doctors recruited in the A. M. C. for the Indian Naval Volunteer Reserve -
Initial training. –
(i) Two weeks training in the Basic and Divisional School, COCHIN.
(ii) Two weeks training at I.N.H.S. ASVINI.
(iii) Two weeks training afloat.
Recurring training. –
(i) Two weeks training biennially ashore (INHS ASVINI)
(ii) Two weeks training biennially afloat.
(b) For released Reserve Officers commissioned in the Indian Naval Volunteer Reserve-
Initial training. –
(i) If officers are commissioned within 4 years of relinquishment of commission –
No training.
(ii) If commissioned after 4 years of relinquishment of commission – 2 weeks
training in the Basic and Divisional School, Cochin.",regulations
RegsNavyIII_p0248,RegsNavyIII.pdf,Recurring training. –,"Recurring training. –
(i) 2 weeks training biennially ashore (INHS ASVINI
(ii) 2 weeks training biennially afloat.
(c) For permanent Naval Medical Officers who are retired on pension or gratuity before
attaining the age of superannuation for their respective rank and remain liable for Naval
Service-
(i) Initial training-
Nil
(ii) Recurring training. -
Two weeks training biennially ashore (INHS ASVINI).
5. Rank and Promotion. – During the period of secondment, the AMC (Reserve) officers shall
be governed by the rules applicable to the A.M.C. (Reserve) in the matter of promotion, acting ranks
and relinquishment of commission and equivalent ranks shall be given in the Navy. Acting
promotions shall, however, be made by Naval Headquarters.
6. Pay and Allowances, Pensions and other terms and conditions of Service. – Pay, special
pay, allowances, retaining fee, pensions, gratuities and other conditions of service of the officers shall
be governed by the rules laid down for the A. M. C. (Reserve) Officers.
7. Uniform. – While serving with the Navy, officers shall wear Naval Uniform. The rate of
uniform allowance shall be the same as laid down for the other officers of the Indian Naval Volunteer
Reserve.
8. Travelling Allowance. – For purpose of travelling allowance, officers shall be governed by
the rules laid down in Travel Regulations (India), as amended from time to time.
9. Leave and Leave Travelling Allowance. – These shall be the same as for officers of the A.
M.C. (Reserve) recalled for colour service in the Army.
10. Liability. –
(a) Officers shall be required to serve anywhere. Both afloat and ashore and fly as passengers
when required in IAF or Naval service aircraft. They shall be liable to have their services
terminated on account of any of the following reasons: -
(i) If found unsuitable during the period of probation.
(ii) On recall to the A.M.C. (Reserve),
(iv) On account of permanent medical unfitness.
(v) On account of unsatisfactory service.
(b) An officer who is declared temporarily unfit by a Medical Board, shall be governed by
the rules applicable to other officers of the Indian Naval Volunteer Reserve in the similar
circumstances.",regulations
RegsNavyIII_p0249,RegsNavyIII.pdf,APPENDIX XI DECLARATION BOND TO BE SIGNED BY PARENT/ GUARDIAN AND THE CNANDIATE SELECTED,"APPENDIX XI
DECLARATION
BOND TO BE SIGNED BY PARENT/ GUARDIAN AND THE CNANDIATE SELECTED
FOR INBTITAL TRAINING WITH A VIEW TO BEING COMMISSIONED IN THE
REGULAR NAVY
1. This agreement dated ____________ date of _____________ between _______________ son
of ____________(herein after called the “Guarantor” which expression shall include the personal
representative when context so admits) of the first part and __________ son/ ward of the aforesaid
“Guarantor” )herein after called “the Government” which expression shall include a successor and
assigns where the context so admits) of the third part.
2. Where as the Officer has been selected by the Government on the terms hereafter appearing for
the purpose of receiving initial training with a view to being commissioned as an officer in the Regular
Navy, provided he is considere3d by the Government to be suitable in all respects.
3. Now, it is agreed between the parties referred to above that in consideration of the officer
being sele3cted by the Government for the purpose of the aforesaid training, the Guarant or covenants
with the Government that the officer will attend the training, as then Government may determine from
time to time for the prescribed periods or until he is declared fit, (as to which the decision of th e
appropriate authority prescribed by the Government for the time being shall be final), to hold the
assigned appointment and also complete the prescribed period of probationary period, unless he, the
officer is prevented from doing so by death or on account of ill -health or some other reason ove r
which the officer has no control or by death or on account of ill -health of some other reason over
which the officer has no control or by being removed on the ground that the officer is considered by
the said appropriate authority to be unfit to continue as an officer on probation.
4. If for any reason not beyond the control of the officer, he does not complete the prescribed
period of his training and probation or does not hold appointment assigned to him then the guarantor
and the officers shall joint ly and severally, be liable to pay forthwith to the Government in cash such
sum as the Government shall fix, but not exceeding such e xpenses as shall have been incurred by the
Government on account of the officer on his training and all monies received Gov ernment together
with interest on the said monies calculated at the rate in force for Government loans.
5. The guarantor further agrees that the guarantor shall not be relieved form his liability by
reasons of any variation of the terms of or any indulge nce by the Government to the officer or by any
such matter of thing whatsoever which under the law relating to sureties would but for this provisio n
have effect of so relieving the guarantor.",regulations
RegsNavyIII_p0250,RegsNavyIII.pdf,"Item 6 And it is lastly agreed that if there is any dispute as to the effect or meaning of these presents,","6. And it is lastly agreed that if there is any dispute as to the effect or meaning of these presents,
the decision of which has not been expressly hereinbefore provided for, the same shall be referred to
the decision of the Secretary to the Government of India in the Ministry of Defence, whose decision
shall be final. In witness thereof the parties have there to set their respe ctive hands the day and year
before written.
Signed by the Guarantor
In the presence of
Signed by the said Officer
In the presence of
Signed on behalf of the
President of India in the presence of",regulations
RegsNavyIII_p0251,RegsNavyIII.pdf,CHAPTERWISE CONCORDANCE FOR PART III REGS NAVY NEW TO OLD,"CHAPTERWISE CONCORDANCE
FOR
PART III REGS NAVY NEW TO OLD
_______________________________________________________________________________
New Subjects Reference Authority
Chapter from Regs.
No. I. N.
(1938)
__________________________________________________________________________________
1 2 3 4
I Preliminary . . . . . . . New
II Ceremonies & Distinctions . Chapter II N.I. I0/59 as amended By
N.Is 88/63,99/63, 109/63
III Recruitment of Cadets. . Appendices N.I.70/61 as amended by
XXIX to N.I.75/63.
XXXII
IV Training and Promotion of Appendix XXVI N.I 69/61 as amended by N.Is.
Subordinate and Junior Officers. 72/62, 136/62,29/63,103/63.
V Appointment of Officers . .Chapter IV J.I.183/60 as amended by N.I.1
45/62,150/62,112/63.
VI General Service Officers Promotion Chapter N.I.166/61 as amended by N.I 1
83/62 and 141/62.
Chapter V-B N.I 127/59 as amended by N.I
142/62.
VII Branch Officers (other than Chapter N.I 127/59 as amended by N.Is
Instructor Branch) Promotion V-A 54/62,22/63, 59/63, 157/63.
And Ages of Compulsory Retirement.
VIII Grant of Acting Ranks to Commi Appendix XXIV N.I. 63/61 as amended by N.I.
-ssioned Officers. 161/63.
IX Grant of Permanent Commission Appendix XXV N.I. 199/61.
To Short Service Commission
Officers
X Officers on the Retired and Appendix IV N.I. 129/62
Emergency Lists.
XI Rank and Command . . .Chapter III N.I. 50/62 as amended by
N.Is. 159/62.",regulations
RegsNavyIII_p0252,RegsNavyIII.pdf,Chapter X N.I. 158/61.,"I 2 3 4
XII Sailors – Conditions of Chapter VI N.I. 57/61 as amended by
N.I. 166/62.
Appendix N.I. 141/62 as amended by
XXXIV N.Is. 24/63, 81/63, 143/63.
Chapter N.I. III/57 AS amended by N.I.
(Section III) N.I. 141/59.
Chapter X N.I. 158/61.
(Section IV)
Chapter X N.I 59/61
(Section V)
Chapter X N.I. 86/57
(Section II-A)
XIII Regulations for the Indian Appendix N.I. 74/62
Naval Reserve and Indian Naval XXVI N.I. 74/62
Volunteer Reserve. S.R.O. 329/62
S.R.O. 102/63
S.R.O. 165/63
APPENDICES
I List of Saluted Rulers in order Appendix XXI. N.I. I/59.
Of Seniority with hereditary Titles.
II State Funeral . . . Appendix XXII N.I. 10/59 as amended by N.I
88/63.
III Report on a Candidate for Branch Form I.N. 708
IV Classification and Relative Annexure ‘A’ to N.I. 50/62
Ranks of Officers. Chapter III
V Table of Precedence . . Appendix II N.I. 77/59
VI Selected Sailor’s strictly Form IN-369 “
Confidential History Sheet.
VII Report on a Candidate for Form IN-369-A “
Commissioned Rank.",regulations
RegsNavyIII_p0253,RegsNavyIII.pdf,VIII Recommendations for Advancement Form IN-285 “,"VIII Recommendations for Advancement Form IN-285 “
And Conduct Record Sheet.
IX Monthly Return of G.C.Bs. Awarded Form IN-14 “
Restored or Deprived.
X Terms and Conditions of Service of S.R.O. 165/63 “
Medical Officers of the A.M.C.
(Reserve) on Secondment to the
Indian Naval Volunteer Reserve.",regulations
RegsNavyIV_p0001,RegsNavyIV.pdf,"PART IV THE INDIAN NAVAL AUXILARY SERVICE REGULATIONS, 1973","PART IV
THE INDIAN NAVAL AUXILARY
SERVICE REGULATIONS, 1973
AMENDMENTS TO
THE REGULATIONS FOR THE NAVY, 1965
(INBR 2)
NAVAL HEADQUARTERS
New Delhi, the 1st October, 1977
(Batch No. 26)
The following amendment is made to the Regulations for the Navy, 1965: -
Amendment No. 82
Insert New Part IV of the Regulations for the Navy as “INDIAN NAVAL AUXILIARY
SERVICE REGULATIONS, 1973.”
(SRO 232 dated 7 Aug 73)
(File No. RR/0190/67)
Amendment No. 191
Amended vide SRO No. 191 dated 28 August, 1995 Published in the Gazette if India, Part
II Section 4, dated 09 September, 1995)
(SRO 191 dated 28 Aug 95)
( File No. NL/4621)",regulations
RegsNavyIV_p0002,RegsNavyIV.pdf,Contents,"PART IV
(STATUTORY)
CONTENTS
Subjects Page
I PRELIMINARY
II Officers – Branches, Commissions, Examinations,
Probation, Promotion, Secondment and Retirement
III Sailors-Recruitment, Promotion, Transfer,
Discharges and Retirements
IV Appointment and Duties -
Section I- Permanent Staff
Section II-Duties
V Uniform, Victualling and Mess Traps
VI Conditions of Service-
Section I-Mobilizations and Transfers
Section II-Rights/Privileges
Section III- Discipline, Offences and Punishments
VII Training and related matters-
Section I-Training
Section II-Accommodation
Section III-Employment of Civilian Instructor Officers
VIII Financial Regulations-
Section I-Pay and Allowances
Section II-Disability Pension/Gratuity
Section III-Pension entitlements and allowances",regulations
RegsNavyIV_p0003,RegsNavyIV.pdf, (ii),"(ii)
LIST OF SCHEDULES Page
I Form INXS-1 (Application for enrolement)
II Form of Oath/Affirmation
III Terms and conditions of service of officers on the
Permanent Staff
IV Terms and conditions of service of Master Chief Petty
Officers, and other sailors on the permanent staff
V List of Uniform Items required to be maintained
By Officers
VI Basic scale of clothing for sailors
VII Periods of wear of articles of clothing
VIII Additional items of clothing and necessaries-
IX Forms
X Scale of accommodation for Indian Naval Auxiliary
Service Units
XI Scale of teenage for camps
XII Agreement for extension of service",regulations
RegsNavyIV_p0004,RegsNavyIV.pdf,Item 1 Amended up to,"(iii)
PART IV
(STATUTORY)
RECORD OF AMENDMENTS
Sl No. No. and subject of the
Regulations amended
Authority Initials and date
1. Amended up to
28 Aug 95
SRO 101
dt. 28 Aug 95",regulations
RegsNavyIV_p0005,RegsNavyIV.pdf, (iv),"(iv)
PART IV
(STATUTORY)
RECORD OF AMENDMENTS
Sl No. No. and subject of the
Regulations amended
Authority Initials and date",regulations
RegsNavyIV_p0006,RegsNavyIV.pdf, (v),"(v)
PART IV
(STATUTORY)
RECORD OF AMENDMENTS
Sl No. No. and subject of the
Regulations amended
Authority Initials and date",regulations
RegsNavyIV_p0007,RegsNavyIV.pdf,Chapter I,"PART IV
(STATUTORY)
CHAPTER I
PRELIMINARY
1. Short title and commencement. (1) These regulations may be called the Indian Naval
Auxiliary Service Regulations. 1973
2. Definitions. (1) In these regulations, unless the context otherwise requires,-
(a) “Act” means the Navy Act, 1957 (62 of 1957):
(b) “Administrative Authority” means such authority as may be specified from time
to time in the Navy Orders;
(c) “Battery” means the fire power equipment and weapons situated in an
establishment;
(d) “Battery Commander” means an officer who is overall control of a battery;
(e) “Captain” means an officer appointed to command a ship or an establishment;
(f) “Command” means authority vested in officers and sailors over their subordinate
within their jurisdiction;
(g) “Commanding Officer” means an officer or other person on board in actual
command;
(h) “Court” means a court of ordinary civil or criminal jurisdiction in India other
than a Military Court or Court Martial;
(i) “Education Officer” means the officer-in-charge of the academic instructions of
officers and sailors;
(j) “Electrical Officer” means the officer-in-charge of the electrical department;
(k) “Emergency” means a period during which a Proclamation of Emergency issued
under clause (1) of article 352 of the Constitution is in operation;
(l) “Engineer Officer” means the officer-in-charge of the engineering department;
(m) “Executive Officer” means the officer carrying out executive duties;
(n) “Government” means the Central Government;",regulations
RegsNavyIV_p0008,RegsNavyIV.pdf, (o)“Logistics Officer” means the officer -in-charge of the Logistics duties of the,"(o) “Logistics Officer” means the officer -in-charge of the Logistics duties of the
ship/establishment.
(p) “Medical Officer” means the officer responsible to provide medical cover to all
ranks of the Navy and to advise the Commanding Officers and Administrative
authorities on all medical matters;
(q) “Naval Establishment” means any establishment of the Indian Navy under the
control of naval authority.
(r ) “Navy Orders” means the gen eral orders of the Chief of the N aval Staff
published as “Navy Orders” and includes Confidential Navy Orders;
(s) “Prescribed Authority” means-
(i) in the case of an officer, the Central Government
(ii) in the case of a sailor, the Administrative authority under whom the
service establishment is constituted;
(t) “Registrar of the Service” means an officer appointed as such by the
Chief of the Naval Staff.
(u) “Retired List” means a list of officers who have retired from the Ser vice and are
under 60 years of age liable to be called up into actual service, when an Emergency is
declared or whenever required;
(v) “Schedule” means a schedule appended to these regulations;
(w) “Section” means a section of the Act;
(x ) “Senior Officer” means an officer on whom the naval or military command of
the service devolves
(y) “Service” means the Indian Naval Auxiliary Service;
(z) “Superior Authority” in relation to any person means the officer under whose
immediate control the person may be placed or is serving for the time being;
(aa) “Training Year” means a period of twelve months beginning on the first
day of April and ending on the thirty-first day of March.
(2) All words and expressions used but not defined in these regulations, but define d
in the Act, shall have the meanings respectively assigned to them in the Act.
3. Constitution of the Service. The Central Government shall constitute and maintain in
the manner hereafter provided a naval force to be designed the Indian Naval Auxiliary Service.",regulations
RegsNavyIV_p0009,RegsNavyIV.pdf,"4. Application of the Act and Regulations, All persons enrolled in the Service shall be","4. Application of the Act and Regulations, All persons enrolled in the Service shall be
subject to the Navy Act, 1957 (62 of 1957) and these regulations.
5. Application of Naval Regulations , Where no provision or insufficient prov ision has
been made in these regulations in relation to any matter for which regulations have been made
for the Indian Navy, the Regulations for the Navy in so far as they are not inconsistent with
these regulations, shall apply to such matter.
6. Constitution of Establishments. The Central Government may constitute such number
such number of establishments of the Service as it thinks fir and may disband or reconstitute
any such establishments.
7. Composition of Indian Naval Auxiliary Service Cadre. The Cadre of the Service shall
consist of-
(a) officers; and
(b) sailors.
8. Observance and enforcement of the Regulations. An officer of the Service
shall acquaint himself with and shall enforce the provisions of the Act, the regulations made
there under and all orders issued by the Government, the Chief of the Naval Staff,
Administrative authority or his superior officer, and shall observe the established customs and
practices of the Indian Navy.
9. Promulgation of Orders.
(1) The Commanding Officer shall ensure that any new orders concerning the
officers and sailors working in his establishment are read to them by the Divisional
Officers and copies thereof kept at a place accessible to such personnel for a t least a
week after their promulgation.
(2) When orders referred to in sub -regulation (1) affect particular duties, the
Commanding Officer shall ensure that the personnel so affected are thoroughly
instructed as to their contents.
10. Eligibility for Recruitment.
(1) In order to be eligible for entry to the Service, a person shall be-
(a) a citizen of India, or
(b) a subject of Bhutan, or
(c) a subject of Nepal, or
(d) a person of Indian origin who has migrated from any country with
the intention of permanently settling in India.",regulations
RegsNavyIV_p0010,RegsNavyIV.pdf, (2)Subject to the exceptions contained in sub -regulation (3)person,"(2) Subject to the exceptions contained in sub -regulation (3) person
belonging to category be a person in whose favour a Certificate of Eligibility has
been issued by the Government. A person belonging to eith er of the said
categories may also be enrolled or appointed in anticipation of the issue of the
certificate to him by the Government. The Certificate of Eligibility shall be valid
for one year from the date of his Appointment beyond which he shall be reta ined
in the Service only, if he acquires citizenship of India in accordance with the
provisions of the Citizenship Act, 1955.
(3) The certificate of Eligibility shall not be necessary in the case of persons
belonging to any one of the following categories namely:-
(a) Persons who migrated to India from Pakistan on or after the
nineteenth day of July, 1948 and have got themselves registered as
citizens of India;
(b) Gorkha subjects of Nepal
(4) Recruitment of a non -citizen to the Service except as pro vided in the
preceding sub -regulation, shall require the specific prior approval of the
Government in each case.
(5) A person shall be eligible for enrolment as a member of the Service, if-
(a) he is of good character;
(b) he is resident of the area for which t he establishment in which
enrolment has been applied for is constituted;
(c) he satisfies such standards of physical fitness in height, chest
measurement, and in other respects as may be specified by the Chief of
the Naval Staff.
(d) he has obtained permission from the Central or State Government,
where he may be serving, for enrolment and also a certificate to the effect
that his services will forth with be made available whenever required;
(e) he does not belong to any Reserve Force;
(f) he does not have any reserve liability;
(g) he has not any time been convicted of an offence involving moral
turpitude and a sentence other than one of fine or of imprisonment in
default of payment of fine has been passed in respect of such offence,
such sentence not having been su bsequently reversed or the offence
pardoned;",regulations
RegsNavyIV_p0011,RegsNavyIV.pdf, (h)he has not been ordered to give security for good behaviour,"(h) he has not been ordered to give security for good behaviour
under the Code of Criminal Procedure, 1973;
(i) he has not been dismissed from the Army, Navy or Air Force or
any Reserve Forces of India;
(j) he has not more than one wife living;
Provided that-
i. the Central Government may relax the conditions specified
in clause(d) in respect of any establishments;
ii. a person who is ineligible by virtue of the provisions in clause
(g) or cla use (h) may be enrolled if he produces from the
Government of the State of which he is a resident, a certificate
that he is fir to be enrolled.
iii. the Central Government may, for special reasons, exempt any
person from the operation of clause(j).
11. Verification.
(1) An enrolling officer shall satisfy himself in the manner laid down by the
Government, that the applicarion for enrolment vide schedule I, is in order and that the
applicant is eligible under regulation 10.
(2) The antecedents of the person fou nd fir for grant of Commission or for
enrolment in the Service shall be verified from the Police authorities of his area.
12. Medical Examination. A person found fit for grant of Commission or for enrolment
shall be required to present himself for medi cal examination at a time and place to be specified
in this behalf.
13. Rejection. A person rejected on medical grounds for grant of commission or for
enrolment in the service may reappear for the medical examination and shall be governed by the
same regulations as for the regular Navy.
14. Appointment.
(1) A person enrolled in the service shall as for as possible be posted to the nearest
Naval establishment from his hometown.
(2) The rules for the appointment of Officers to the Service shall be the same as for
the regular Navy
15. Attestation.",regulations
RegsNavyIV_p0012,RegsNavyIV.pdf,Chapter II,"(1) Every person enrolled shall be administrated an oath or affirmation by his
Commanding Officer, as is done for the regular Naval personnel vide schedule II.
(2) An entry to the effect that the person e nrolled has taken oath or affirmation
shall be endorsed in the enrolment form and shall be signed by him and authenticated by
the signature of his Commanding Officer.
CHAPTER II
OFFICERS-BRANCHES, COMMISSIONS,
EXAMINATIONS, PROBATION, PROMOTION,",regulations
